Transaction_ID,Date,SKU,Category,Sub_category,Product_Name,unit_price,total_items,is_special,total_cost,Customer_Name,Gender,Age,City,payment_method,access_url
7494097131,2023-03-11,3756397P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,13.13,8,False,105.04,Connie Ross,female,60,Melbourne,Coupons,Mobile App
2903052753,2018-01-24,2528761P,Pantry,Confectionery,Chocolate bars,3.0,1,False,3.0,Brandon Carey,male,47,Brisbane,Credit Card,Website
5277733216,2019-11-28,3762447P,Pantry,Coffee,Coffee beans,5.06,8,False,40.48,Lisa Rogers,female,58,Sydney,Credit Card,Website
4621630831,2023-08-18,3706107P,Pantry,"Chips, crackers & snacks",Potato chips,2.8,2,False,5.6,Leroy Graham,male,79,Melbourne,Credit Card,Website
5811738566,2022-01-05,3706107P,Pantry,"Chips, crackers & snacks",Potato chips,2.67,4,False,10.68,Steven Vasquez,male,90,Brisbane,Credit Card,Mobile App
8133336562,2023-11-04,3506775P,Pantry,Confectionery,Chocolate blocks,5.46,10,False,54.6,Amy Shaw,female,35,Sydney,Coupons,Website
9444694012,2024-07-13,4966216P,Pantry,Confectionery,Lollies,4.21,1,False,4.21,Natalie Herrera,female,39,Hobart,Coupons,Website
4700424800,2020-09-24,1726045P,Drinks,Sports drinks,Sports drink,6.0,4,True,19.200000000000003,Scott Taylor,male,49,Gold Coast,Coupons,Website
7998726989,2019-12-27,4150151P,Pantry,Confectionery,Chocolate blocks,3.09,6,False,18.54,Jonathan Snyder,male,64,Melbourne,Debit Card,Mobile App
5944642545,2018-05-02,5469080P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,2.0,8,True,12.8,Gabriel Hughes,male,63,Sydney,Coupons,Mobile App
1679558858,2018-01-01,4398420P,Drinks,Soft drinks,Soft drink cans,2.28,4,False,9.12,Travis Williams,male,55,Melbourne,Debit Card,Mobile App
9549560631,2022-08-26,2992656P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,3.27,5,False,16.35,Leah Ray,female,38,Sydney,Debit Card,Mobile App
6249148335,2021-11-02,7233528P,Fruit & vegetables,Vegetables,Organic vegetables,8.0,4,False,32.0,Stacy Stevens,female,89,Melbourne,Debit Card,Mobile App
8692492225,2020-08-02,8370400P,Pantry,Oils & vinegars,Oil,2.76,5,False,13.799999999999999,Sylvia Kelly,female,53,Brisbane,Debit Card,Mobile App
8331206490,2023-02-21,2915542P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,2.28,2,False,4.56,Bradley Oconnell,male,48,Melbourne,Debit Card,Website
2411021496,2018-05-27,3232476P,Drinks,Coffee Drinks,Coffee Instant,8.5,8,False,68.0,Marcus Calderon,male,58,Brisbane,Credit Card,Website
3642742895,2020-07-26,358682P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,3.0,1,False,3.0,Brandon Scott,male,65,Melbourne,Coupons,Website
9001635743,2018-06-09,4824437P,Pantry,Coffee,Capsules,0.57,10,False,5.699999999999999,Julie Carney,female,60,Adelaide,Credit Card,Mobile App
8419676913,2022-05-04,4202540P,Fruit & vegetables,Vegetables,Pumpkin,2.9,2,False,5.8,Patricia Fisher,female,33,Gold Coast,Coupons,Mobile App
6136607014,2023-02-05,3251619P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.0,10,False,10.0,Joseph Parks,male,43,Melbourne,Debit Card,Website
4226464951,2023-07-29,3584702P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,2.5,7,False,17.5,Judy Washington,female,66,Brisbane,Coupons,Mobile App
7280636773,2023-08-29,1330204P,Pantry,Sauces,Recipe & meal bases,2.21,8,False,17.68,Jonathan Underwood,male,59,Sydney,Credit Card,Mobile App
8015692546,2020-01-17,6835015P,Pantry,Coffee,Instant Coffee,5.0,2,False,10.0,Mark Graham,male,50,Sydney,Coupons,Mobile App
3724113215,2018-05-30,3873448P,Meat & seafood,Seafood,Prepacked seafood,56.67,9,False,510.03000000000003,Jeremy Jackson,male,70,Sydney,Coupons,Website
8505198167,2018-01-15,1978401P,Pantry,Confectionery,Boxed chocolate,1.47,1,False,1.47,Heather Garcia,female,52,Gold Coast,Debit Card,Website
1670637182,2021-11-23,3587187P,Pantry,"Chips, crackers & snacks",Potato chips,9.25,9,False,83.25,Debra Wiley,female,79,Brisbane,Coupons,Mobile App
8855453321,2018-12-20,5428424P,Bakery,Packaged Breads,Wholemeal Bread,0.5,10,False,5.0,Natalie Griffin,female,54,Melbourne,Coupons,Website
8503279281,2021-10-21,4966475P,Pantry,Confectionery,Medicated lozenges,3.33,3,False,9.99,Yvonne Rice,female,29,Sydney,Credit Card,Mobile App
9290350976,2021-09-21,2352439P,Pantry,Sauces,Stir-fry and curries,1.6,9,False,14.4,Rachel Noble,female,47,Adelaide,Credit Card,Mobile App
9353658555,2019-03-04,5323200P,"Dairy, eggs & fridge",Dairy,Yoghurt,0.92,4,False,3.68,Lisa Barrett,female,48,Brisbane,Credit Card,Mobile App
6700855754,2019-11-18,8833305P,Pantry,Sauces,Mustards,1.0,5,False,5.0,Erin Costa,female,35,Melbourne,Coupons,Mobile App
9331863156,2023-09-30,9006560P,Fruit & vegetables,Vegetables,Carrots & parsnips,2.4,4,False,9.6,Lisa Chen,female,33,Melbourne,Coupons,Mobile App
4473738624,2020-05-14,3630901P,Pantry,Coffee,Coffee mixes,0.55,7,True,3.0800000000000005,Matthew Stewart,male,47,Melbourne,Coupons,Mobile App
2549046925,2020-01-17,7243805P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.92,9,True,21.024,Kristen Morgan,female,62,Gold Coast,Debit Card,Mobile App
5500729643,2021-07-18,4514644P,"Dairy, eggs & fridge",Dairy,Yoghurt,2.02,4,False,8.08,Robin Mitchell,female,30,Sydney,Debit Card,Website
6828974564,2020-04-27,3701340P,Drinks,Tea Drinks,Tea Herbal,0.43,7,False,3.01,Elizabeth Tucker,female,70,Sydney,Coupons,Mobile App
6652613560,2020-06-04,2390700P,Pantry,Breakfast,Breakfast oats,2.22,9,False,19.98,Tricia Garcia,female,49,Melbourne,Debit Card,Mobile App
5208793580,2019-11-24,4449156P,Pantry,"Jams, honey & spreads",Jams,1.55,6,False,9.3,William Cruz,male,36,Sydney,Coupons,Mobile App
8177220237,2022-04-27,5235555P,Pantry,Breakfast,Healthier start,1.13,7,False,7.909999999999999,Amy Reyes,female,46,Canberra,Credit Card,Mobile App
1683240553,2023-12-29,1740352P,"Dairy, eggs & fridge",Cheese,Sliced cheese,45.88,10,False,458.8,Alyssa Henderson,female,75,Brisbane,Coupons,Mobile App
9740070712,2024-02-16,3708667P,Pantry,Tea,Herbal,0.2,7,False,1.4000000000000001,Sarah Hansen,female,51,Sydney,Coupons,Mobile App
1541792897,2020-11-18,7351885P,Drinks,Soft drinks,Mixers,6.36,5,False,31.8,Diane Harris,female,59,Melbourne,Debit Card,Mobile App
8557569269,2022-11-14,4299950P,Pantry,Coffee,Capsules,0.54,5,False,2.7,Terry Hill,male,25,Perth,Debit Card,Website
7943108149,2022-07-21,1943382P,"Dairy, eggs & fridge",Milk,Milk flavoured,2.4,2,False,4.8,Brittany Johnson,female,62,Sydney,Credit Card,Mobile App
5974303127,2021-03-04,3615034P,Pantry,Confectionery,Chocolate multipacks,2.92,1,False,2.92,David Santana,male,32,Melbourne,Credit Card,Website
8715437522,2023-04-12,5619841P,Pantry,"Chips, crackers & snacks",Nuts & trail mix,29.07,1,False,29.07,Elizabeth Silva,female,70,Hobart,Credit Card,Mobile App
7190967302,2018-07-27,5180497P,Drinks,Soft drinks,Mixers,0.8,3,False,2.4000000000000004,Erica Stephens,female,55,Perth,Coupons,Mobile App
2952381858,2024-06-19,5219162P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,2.18,6,True,10.464000000000002,Olivia May,female,61,Perth,Debit Card,Mobile App
3931985720,2021-10-09,3310139P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.17,5,False,5.85,Claudia Alvarez,female,38,Brisbane,Coupons,Website
6052804491,2023-01-04,5018874P,Drinks,Coffee Drinks,Coffee Instant,9.0,10,False,90.0,William Russell,male,57,Melbourne,Coupons,Website
8885584042,2019-04-30,9812130P,Meat & seafood,Poultry,Spatchcock & quail,24.67,9,False,222.03000000000003,Kristen Patel,female,27,Sydney,Debit Card,Mobile App
3157984943,2023-03-24,4382474P,Pantry,Confectionery,Chocolate multipacks,3.19,8,False,25.52,Annette Powell,female,65,Perth,Debit Card,Mobile App
6367827599,2024-02-03,5717192P,Pantry,Sauces,Recipe & meal bases,0.62,10,True,4.960000000000001,Haley Jones,female,50,Brisbane,Coupons,Mobile App
8543129206,2023-11-08,1385115P,Pantry,Confectionery,Gum & mints,2.57,4,False,10.28,Casey Martinez,female,56,Sydney,Debit Card,Website
5234321913,2019-01-19,3992527P,Pantry,Breakfast,Breakfast oats,1.77,5,False,8.85,Adrienne Smith,female,83,Sydney,Credit Card,Website
9659248038,2019-05-13,3446800P,Drinks,Sports drinks,All Iced Tea,1.44,2,False,2.88,Laura Ballard,female,55,Brisbane,Coupons,Mobile App
4902002193,2018-04-20,5176365P,Drinks,Soft drinks,Soft drink cans,4.36,9,False,39.24,Jose Robertson,male,50,Adelaide,Debit Card,Website
4636742969,2023-02-28,5055510P,Bakery,Packaged Cakes & Sweet Treats,Loaf Cakes,1.04,2,False,2.08,Eric Ball,male,60,Sydney,Debit Card,Mobile App
1153019220,2019-02-16,5435237P,Pantry,Sauces,Mustards,2.49,7,False,17.43,Paula Moyer,female,49,Melbourne,Credit Card,Website
3136541771,2023-12-15,5136961P,Pantry,Breakfast,Gluten free cereal,1.31,8,False,10.48,Katherine Fritz,female,49,Sydney,Debit Card,Mobile App
9036226201,2023-08-13,4346299P,"Dairy, eggs & fridge",Dairy,Yoghurt,2.11,5,False,10.549999999999999,Rebekah Dominguez,female,29,Adelaide,Coupons,Mobile App
8777727438,2023-10-09,7577731P,Bakery,Packaged Cakes & Sweet Treats,Sponge & Mud Cakes,1.11,2,False,2.22,Mary Robinson,female,34,Perth,Coupons,Website
1868270230,2023-10-16,4478405P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,21.0,2,False,42.0,Kimberly King,female,44,Adelaide,Coupons,Website
3807208517,2022-11-18,4300356P,Pantry,Sauces,Pizza & pasta,1.47,9,True,10.584000000000001,Lisa Porter,female,63,Sydney,Debit Card,Mobile App
8718268636,2018-09-12,5630582P,Meat & seafood,Beef & veal,Beef steaks,30.0,7,False,210.0,Ronald Davidson,male,61,Perth,Coupons,Mobile App
1997266365,2018-07-16,5221663P,Pantry,Sauces,Recipe & meal bases,1.15,3,False,3.4499999999999997,Michele Phillips,female,63,Gold Coast,Coupons,Website
3501506926,2024-05-15,7363501P,Meat & seafood,Pork,Pork roasts,14.0,10,False,140.0,Tamara Lin,female,37,Sydney,Credit Card,Mobile App
9675722583,2024-07-22,3277667P,Drinks,Soft drinks,Kombucha & other drinks,6.0,4,True,19.200000000000003,Casey Chapman,female,47,Melbourne,Credit Card,Mobile App
5817195701,2020-06-06,4476727P,"Dairy, eggs & fridge",Milk,Milk flavoured,12.66,10,True,101.28,Christian Miller,male,72,Melbourne,Credit Card,Mobile App
3266774863,2018-08-12,238716P,Meat & seafood,Seafood,Smoked and cured fish,20.0,8,False,160.0,Jorge Harris,male,39,Brisbane,Debit Card,Mobile App
5190059942,2021-10-18,5235431P,Pantry,Breakfast,Gluten free cereal,1.2,3,False,3.5999999999999996,Bradley Fox,male,92,Melbourne,Coupons,Mobile App
9873755235,2020-10-21,9184897P,Pantry,Coffee,Coffee beans,3.89,7,False,27.23,Monica Huffman,female,89,Perth,Coupons,Website
2479263653,2018-10-20,4507183P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,9.27,4,False,37.08,Lisa Dennis,female,33,Sydney,Credit Card,Website
9134655594,2021-05-04,3987232P,"Dairy, eggs & fridge",Milk,Specialty milk,4.5,8,False,36.0,Tammy Davis,female,59,Sydney,Coupons,Mobile App
8963935826,2024-05-06,7483897P,"Dairy, eggs & fridge",Milk,Full cream milk,2.48,9,False,22.32,Mark Hernandez,male,61,Brisbane,Credit Card,Website
1863866993,2024-04-25,8491857P,Pantry,Breakfast,Breakfast cereal,1.95,5,False,9.75,Caitlyn Singh,female,55,Melbourne,Credit Card,Mobile App
1516773432,2019-08-24,4360846P,"Dairy, eggs & fridge",Cheese,Feta cheese,23.75,4,False,95.0,Phillip Hamilton,male,29,Sydney,Coupons,Mobile App
2217068998,2019-09-05,2499255P,Pantry,Breakfast,Breakfast cereal,1.13,7,False,7.909999999999999,Patty Ramirez,female,65,Brisbane,Debit Card,Mobile App
8421163018,2023-07-04,3723514P,Pantry,Breakfast,On the go,4.83,6,False,28.98,Patrick Harvey,male,54,Brisbane,Coupons,Mobile App
1339162878,2022-12-26,9067496P,"Dairy, eggs & fridge",Milk,Soy & almond milk,3.46,9,False,31.14,Robert Long,male,61,Melbourne,Credit Card,Mobile App
1920005077,2023-04-15,1750254P,Pantry,Breakfast,Breakfast muesli,1.7,7,False,11.9,Fernando Fox,male,50,Sydney,Credit Card,Mobile App
7331897730,2024-03-09,5485790P,Drinks,Soft drinks,Soft drink bottles,7.0,9,False,63.0,Regina Vazquez,female,66,Melbourne,Credit Card,Mobile App
3859983047,2019-09-12,3512654P,Drinks,Coffee Drinks,Coffee Instant,8.5,4,False,34.0,Michael Miller,male,54,Perth,Credit Card,Website
2189213235,2018-07-03,2795575P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,3.8,9,False,34.199999999999996,Steven Smith,male,85,Sydney,Debit Card,Mobile App
9606801485,2018-03-30,5349893P,Pantry,"Chips, crackers & snacks",Potato chips,3.73,5,False,18.65,Brenda Porter,female,54,Adelaide,Coupons,Website
8868052646,2019-09-06,3511651P,Drinks,Coffee Drinks,Coffee Instant,0.83,7,False,5.81,Angela Barnes,female,34,Sydney,Credit Card,Website
6063992310,2019-03-10,3218941P,"Dairy, eggs & fridge",Cheese,Feta cheese,17.5,1,True,14.0,Jennifer Waters,female,53,Melbourne,Debit Card,Mobile App
1162040986,2020-03-13,3626405P,Pantry,Coffee,Capsules,0.75,2,False,1.5,Mary Cisneros,female,47,Adelaide,Credit Card,Website
3253736343,2018-07-26,3186266P,"Dairy, eggs & fridge",Milk,Milk flavoured,5.14,3,False,15.419999999999998,Kim Brown,female,34,Melbourne,Coupons,Website
9016464899,2019-01-25,8981404P,"Dairy, eggs & fridge",Cheese,Haloumi & bocconcini,27.27,2,False,54.54,Paul Kline,male,57,Adelaide,Debit Card,Mobile App
2964960305,2021-10-16,2826067P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,3.22,5,False,16.1,Rose Gonzalez,female,48,Adelaide,Debit Card,Mobile App
4472135179,2022-11-30,5042325P,Pantry,"Chips, crackers & snacks",Nuts & trail mix,2.36,4,False,9.44,Leah Pierce,female,52,Melbourne,Credit Card,Website
3260199089,2021-05-17,5557926P,Drinks,Soft drinks,Soft drink bottles,3.82,8,False,30.56,Tricia Gibson,female,63,Sydney,Coupons,Mobile App
6492750676,2020-02-20,4488089P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,8.93,1,False,8.93,Diane David,female,38,Brisbane,Debit Card,Mobile App
6677323760,2024-03-09,4769496P,Pantry,Breakfast,Family favourites,0.7,4,True,2.2399999999999998,Mary Tyler,female,29,Sydney,Debit Card,Mobile App
5522896182,2024-06-11,3434889P,Pantry,"Chips, crackers & snacks",Pretzels & other snacks,10.67,5,False,53.35,Jennifer Rangel,female,42,Perth,Debit Card,Mobile App
6957609333,2019-11-06,8769137P,Pantry,Coffee,Ground coffee,3.5,5,False,17.5,Peter Jackson,male,70,Gold Coast,Credit Card,Mobile App
4938148624,2022-09-15,4513211P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,45.75,5,False,228.75,Yvette Kelly,female,43,Gold Coast,Coupons,Website
8722404794,2023-03-27,4312210P,Pantry,Sauces,Stir-fry and curries,3.0,8,False,24.0,Elizabeth Holloway,female,55,Brisbane,Debit Card,Mobile App
3172826961,2020-04-11,5728326P,Pantry,Confectionery,Chocolate blocks,4.72,2,False,9.44,Cassandra English,female,64,Adelaide,Debit Card,Website
3406764254,2019-05-26,3401314P,Pantry,Confectionery,Gum & mints,7.0,2,False,14.0,Spencer Hernandez,male,50,Sydney,Credit Card,Mobile App
4216161621,2019-08-08,459125P,Pantry,Sauces,Soy & Asian,1.27,3,False,3.81,Wendy Boyd,female,54,Brisbane,Debit Card,Mobile App
9696443125,2021-08-31,5998852P,Pantry,Breakfast,Family favourites,2.01,7,False,14.069999999999999,Michele Barron,female,57,Sydney,Credit Card,Website
6697359538,2020-09-10,7963859P,Fruit & vegetables,Vegetables,Potatoes,3.75,9,False,33.75,Alfred Carlson,male,29,Melbourne,Credit Card,Mobile App
6093378433,2020-04-01,4406120P,Bakery,Packaged Breads,Digestive Health & Speciality Bread,0.93,3,True,2.232,Morgan Dunn,female,68,Melbourne,Debit Card,Mobile App
6077733738,2018-02-14,8833305P,Pantry,Sauces,Mustards,1.05,3,False,3.1500000000000004,Wendy Calhoun,female,36,Sydney,Credit Card,Mobile App
7055482640,2023-02-01,5431305P,Fruit & vegetables,Vegetables,Mushrooms,70.0,3,False,210.0,Lisa Moore,female,60,Brisbane,Debit Card,Mobile App
5132750964,2021-09-30,4992442P,Drinks,Tea Drinks,Tea Herbal,0.34,10,False,3.4000000000000004,Connor Davis,male,52,Perth,Coupons,Website
5000884563,2020-01-08,3560770P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,63.94,5,False,319.7,Maria Hill,female,91,Brisbane,Coupons,Website
4846233768,2018-02-02,3529227P,Drinks,Soft drinks,Kombucha & other drinks,5.61,1,False,5.61,Brenda Wilkerson,female,36,Hobart,Coupons,Mobile App
1558261838,2018-09-30,5235555P,Pantry,Breakfast,Gluten free cereal,1.13,8,False,9.04,James Diaz,male,57,Brisbane,Debit Card,Mobile App
1825598150,2024-05-09,4402265P,Pantry,Confectionery,Chocolate blocks,3.03,7,False,21.209999999999997,Michael Johnson,male,49,Adelaide,Credit Card,Mobile App
3165548042,2021-08-24,2624437P,Pantry,"Jams, honey & spreads",Honey,1.7,3,False,5.1,Katherine Brewer,female,46,Hobart,Debit Card,Mobile App
7654068017,2023-11-17,5969435P,Bakery,Packaged Breads,Wholemeal Bread,0.59,2,True,0.944,Robin Davis,female,57,Adelaide,Credit Card,Mobile App
6917367448,2021-05-20,3950731P,Pantry,Confectionery,Chocolate bags,3.96,7,False,27.72,Lisa Brown,female,64,Gold Coast,Debit Card,Website
1537019300,2020-07-12,5485847P,Pantry,"Jams, honey & spreads",Savoury spreads,1.95,5,False,9.75,Jacob Vance,male,60,Melbourne,Credit Card,Website
3092946712,2019-05-11,3540401P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.82,1,False,1.82,Amanda Curtis,female,73,Brisbane,Coupons,Mobile App
1227886642,2019-08-07,2129449P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,1.22,4,False,4.88,Elizabeth Todd,female,58,Perth,Credit Card,Mobile App
4699725825,2022-09-29,4654031P,Bakery,Packaged Breads,Digestive Health & Speciality Bread,2.08,2,False,4.16,Michael Escobar,male,53,Brisbane,Debit Card,Mobile App
9506371121,2021-02-18,3434903P,Pantry,"Chips, crackers & snacks",Pretzels & other snacks,9.51,10,False,95.1,Derrick Jones,male,57,Sydney,Debit Card,Mobile App
5812045809,2024-03-28,3265792P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.4,4,False,9.6,Madison Rodriguez,female,60,Melbourne,Credit Card,Website
2749288176,2019-11-17,5200619P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.18,8,False,33.44,Rebecca Taylor,female,73,Sydney,Credit Card,Mobile App
6517079538,2019-11-20,5059237P,Drinks,Tea Drinks,Tea Black,0.07,4,False,0.28,Rachel Sweeney,female,62,Sydney,Debit Card,Website
4620649849,2024-06-22,3292569P,Meat & seafood,Beef & veal,Slow cook & casserole beef,19.0,4,False,76.0,Erika Anderson,female,33,Perth,Credit Card,Website
2216076720,2024-05-05,4454531P,Pantry,"Jams, honey & spreads",Honey,1.5,2,False,3.0,Kimberly Howard,female,71,Perth,Credit Card,Mobile App
4563315798,2022-08-02,5916031P,Pantry,Confectionery,Lollies,2.06,5,False,10.3,Kathy Gallagher,female,88,Sydney,Debit Card,Mobile App
5556837717,2018-10-06,3599007P,Pantry,"Chips, crackers & snacks",Pretzels & other snacks,7.9,1,False,7.9,Sara Bryant,female,53,Sydney,Debit Card,Mobile App
3456622496,2023-02-25,3615034P,Pantry,Confectionery,Chocolate multipacks,2.97,4,False,11.88,Michelle Huber,female,54,Sydney,Credit Card,Mobile App
6550388341,2018-07-04,4313722P,Drinks,Sports drinks,Sports drink,3.92,4,False,15.68,Alice Stewart,female,55,Brisbane,Coupons,Mobile App
6949791955,2020-12-27,4949400P,Pantry,Confectionery,Chocolate bars,4.0,2,False,8.0,Alexa Vazquez,female,79,Adelaide,Credit Card,Mobile App
9915212902,2019-12-06,1726012P,Drinks,Sports drinks,Sports drink,7.0,6,False,42.0,Christina Haney,female,76,Sydney,Coupons,Mobile App
1379107060,2021-10-02,1902330P,"Dairy, eggs & fridge",Milk,Specialty milk,2.8,10,True,22.400000000000002,James Chambers,male,42,Canberra,Credit Card,Mobile App
9293009010,2020-09-03,235060P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.41,3,False,7.23,Sarah Fernandez,female,13,Adelaide,Debit Card,Mobile App
3478680636,2022-08-21,3984766P,Pantry,Tea,Black,0.13,5,False,0.65,Eric Khan,male,66,Adelaide,Credit Card,Mobile App
7880137968,2022-04-10,3187495P,"Dairy, eggs & fridge",Milk,Full cream milk,2.47,7,False,17.290000000000003,Tracy Martinez,female,41,Adelaide,Credit Card,Website
6040003448,2024-03-25,1795365P,Pantry,"Chips, crackers & snacks",Corn chips & salsa,1.23,2,False,2.46,Shannon Avila,female,53,Perth,Debit Card,Mobile App
4067403495,2020-11-26,3014839P,Drinks,Soft drinks,Mixers,1.41,6,False,8.459999999999999,Shannon Kaufman,female,60,Adelaide,Coupons,Website
2485709584,2021-01-02,5556606P,Pantry,Confectionery,Lollies,2.33,1,False,2.33,Rebecca Smith,female,61,Sydney,Credit Card,Mobile App
6275278858,2021-11-08,5605031P,Pantry,"Chips, crackers & snacks",Snack crackers,6.42,9,False,57.78,Emma Fleming,female,71,Melbourne,Coupons,Mobile App
